ClientId Domain,Client Id,Status,GiasId,GiasId Type,Client Id Encrypted
"3PCustomerSales","279234668115201","SUCCESSFUL","32230214548476000338550010015925901040469916","NFE_ACCESS_CODE",
"3PCustomerSales","279347778775201","SUCCESSFUL","41230319921492000186550010000681551640744826","NFE_ACCESS_CODE",
"3PCustomerSales","279361660487201","SUCCESSFUL","35230339696052000180550030002525751042350368","NFE_ACCESS_CODE",
"3PCustomerSales","279312611695201","SUCCESSFUL","31230226543246000101558030000285091990675661","NFE_ACCESS_CODE",
"3PCustomerSales","279340743773201","SUCCESSFUL","35230335525014000103550010000039511175895974","NFE_ACCESS_CODE",
"3PCustomerSales","279241134159201","SUCCESSFUL","35230247281519000159550010000067941658090868","NFE_ACCESS_CODE",
"3PCustomerSales","278278074815201","SUCCESSFUL","42230237489117000190550020000367801374891175","NFE_ACCESS_CODE",
"3PCustomerSales","278760177813201","SUCCESSFUL","35230227036776000118550010001398661851509552","NFE_ACCESS_CODE",
"3PCustomerSales","279084485212201","SUCCESSFUL","35230239454224000109550020000288831340189497","NFE_ACCESS_CODE",
"3PCustomerSales","279244743947201","SUCCESSFUL","41230324068010000127550010000973341008868824","NFE_ACCESS_CODE",
"3PCustomerSales","279141897554201","SUCCESSFUL","35230246769581000121550020000353751155067185","NFE_ACCESS_CODE",
"3PCustomerSales","279290368591201","SUCCESSFUL","32230234433825000111550020000034401989041661","NFE_ACCESS_CODE",
"3PCustomerSales","278444601864201","SUCCESSFUL","35230222887318000179550010000220551770317570","NFE_ACCESS_CODE",
"3PCustomerSales","278729569170201","SUCCESSFUL","35230228614044000120550010002237991843674189","NFE_ACCESS_CODE",
"3PCustomerSales","279263564710201","SUCCESSFUL","32230330048726000165550010005462291482720477","NFE_ACCESS_CODE",
"3PCustomerSales","279231624997201","SUCCESSFUL","35230219001226000135550010000903451963945250","NFE_ACCESS_CODE",
"3PCustomerSales","279250259847201","SUCCESSFUL","32230314548476000338550010015930531054523184","NFE_ACCESS_CODE",
"3PCustomerSales","278677480094201","SUCCESSFUL","35230233916285000164550010000169041719116520","NFE_ACCESS_CODE",
"3PCustomerSales","278628242945201","SUCCESSFUL","31230228866724000484550010001209251826113134","NFE_ACCESS_CODE",
"3PCustomerSales","279262047207201","SUCCESSFUL","33230215204851000123550010000292191977169141","NFE_ACCESS_CODE",
"3PCustomerSales","279223260394201","SUCCESSFUL","42230242115068000166550010000218301137921825","NFE_ACCESS_CODE",
"3PCustomerSales","279090575231201","SUCCESSFUL","42230246096466000133550030000125061460964666","NFE_ACCESS_CODE",
"3PCustomerSales","279393975562201","SUCCESSFUL","35230339696052000180550030002530341042970131","NFE_ACCESS_CODE",
"3PCustomerSales","278909920952201","SUCCESSFUL","31230218365642000150550010000108681867850536","NFE_ACCESS_CODE",
"3PCustomerSales","279256148912201","SUCCESSFUL","35230221819770000130550040001032251962830972","NFE_ACCESS_CODE",
"3PCustomerSales","279243795428201","SUCCESSFUL","32230232268964000101550010000392841243677914","NFE_ACCESS_CODE",
"3PCustomerSales","279244747210201","SUCCESSFUL","42230235476615000254550010000733051976281714","NFE_ACCESS_CODE",
"3PCustomerSales","279299687186201","SUCCESSFUL","42230222959588000148550050000066821229595888","NFE_ACCESS_CODE",
"3PCustomerSales","279101976179201","SUCCESSFUL","42230239475973000112550010000210131974286762","NFE_ACCESS_CODE",
"3PCustomerSales","278881457517201","SUCCESSFUL","35230234060856000174550010001049031864688613","NFE_ACCESS_CODE",
"3PCustomerSales","278986396039201","SUCCESSFUL","32230214548476000338550010015898021839478555","NFE_ACCESS_CODE",
"3PCustomerSales","278685603885201","SUCCESSFUL","41230225407211000174550010000318531001759908","NFE_ACCESS_CODE",
"3PCustomerSales","279054072817201","SUCCESSFUL","35230235085225000172550040000055061350852250","NFE_ACCESS_CODE",
"3PCustomerSales","278458238318201","SUCCESSFUL","35230233146271000109550010000021841777385929","NFE_ACCESS_CODE",
"3PCustomerSales","279306095211201","SUCCESSFUL","35230331921533000130550010000433471991361045","NFE_ACCESS_CODE",
"3PCustomerSales","279225872835201","SUCCESSFUL","35230246622903000105550010000056081958917866","NFE_ACCESS_CODE",
"3PCustomerSales","279233475118201","SUCCESSFUL","35230227746210000180550010000245431974755451","NFE_ACCESS_CODE",
"3PCustomerSales","278979122682201","SUCCESSFUL","32230214548476000338550010015897871742640104","NFE_ACCESS_CODE",
"3PCustomerSales","279233861127201","SUCCESSFUL","35230246769581000121550020000354291155703432","NFE_ACCESS_CODE",
"3PCustomerSales","279231955028201","SUCCESSFUL","33230231653291000140550010000197631965449938","NFE_ACCESS_CODE",
"3PCustomerSales","278695485445201","SUCCESSFUL","35230227036776000118550010001398161841750050","NFE_ACCESS_CODE",
"3PCustomerSales","279282525145201","SUCCESSFUL","35230214871851000114550010005659421153575688","NFE_ACCESS_CODE",
"3PCustomerSales","279256286439201","SUCCESSFUL","35230239331361000156550010000089161972606770","NFE_ACCESS_CODE",
"3PCustomerSales","278990906415201","SUCCESSFUL","35230235658500000108550020000065831318575368","NFE_ACCESS_CODE",
"3PCustomerSales","279249823541201","SUCCESSFUL","42230241529668000108550050000005061101585822","NFE_ACCESS_CODE",
"3PCustomerSales","278818675291201","SUCCESSFUL","31230235506216000370550010005083931309417003","NFE_ACCESS_CODE",
"3PCustomerSales","278763166565201","SUCCESSFUL","35230230538015000179550040000489961852098788","NFE_ACCESS_CODE",
"3PCustomerSales","279309136119201","SUCCESSFUL","31230243773263000146550020000115711348121441","NFE_ACCESS_CODE",
"3PCustomerSales","278924375223201","SUCCESSFUL","29230200066716000191550030000096371863402391","NFE_ACCESS_CODE",
"3PCustomerSales","279293928199201","SUCCESSFUL","35230214871851000114550010005659711372241809","NFE_ACCESS_CODE",
"3PCustomerSales","279301150817201","SUCCESSFUL","43230242793433000191550010000188331989572153","NFE_ACCESS_CODE",
"3PCustomerSales","279250966709201","SUCCESSFUL","33230206263330000407550020000583451062633303","NFE_ACCESS_CODE",
"3PCustomerSales","279258569759201","SUCCESSFUL","35230227033978000106550020000392721979006975","NFE_ACCESS_CODE",
"3PCustomerSales","279232335343201","SUCCESSFUL","35230237413209000197550020000357501966573536","NFE_ACCESS_CODE",
"3PCustomerSales","279340311653201","SUCCESSFUL","33230322150491000190550030000658211000449121","NFE_ACCESS_CODE",
"3PCustomerSales","279282143400201","SUCCESSFUL","31230243773263000146550020000115641347280738","NFE_ACCESS_CODE",
"3PCustomerSales","279372249429201","SUCCESSFUL","31230337323273000187550010000542731017886200","NFE_ACCESS_CODE",
"3PCustomerSales","278985203471201","SUCCESSFUL","33230219442728000100550020000358871194427286","NFE_ACCESS_CODE",
"3PCustomerSales","279314459567201","SUCCESSFUL","35230345751925000102550020000129671457519255","NFE_ACCESS_CODE",
"3PCustomerSales","278897760258201","SUCCESSFUL","35230218744639000147550000004799711210591368","NFE_ACCESS_CODE",
"3PCustomerSales","279285565130201","SUCCESSFUL","42230234041551000115550010000432271990433643","NFE_ACCESS_CODE",
"3PCustomerSales","279309138017201","SUCCESSFUL","43230234659866000120550010000035611990808164","NFE_ACCESS_CODE",
"3PCustomerSales","279271876416201","SUCCESSFUL","35230228412503000193550010002184511938814392","NFE_ACCESS_CODE",
"3PCustomerSales","279196600982201","SUCCESSFUL","42230208829865000258550090000617471942944762","NFE_ACCESS_CODE",
"3PCustomerSales","279366549995201","SUCCESSFUL","33230319442728000100550020000361251194427283","NFE_ACCESS_CODE",
"3PCustomerSales","279140707274201","SUCCESSFUL","35230215140938000184550030000241061965878073","NFE_ACCESS_CODE",
"3PCustomerSales","279349062928201","SUCCESSFUL","42230346096466000133550030000126121460964662","NFE_ACCESS_CODE",
"3PCustomerSales","279368451713201","SUCCESSFUL","33230307527547000199550020000134931019971434","NFE_ACCESS_CODE",
"3PCustomerSales","279294690558201","SUCCESSFUL","35230218009967000108550010001004891990028414","NFE_ACCESS_CODE",
"3PCustomerSales","278774194374201","SUCCESSFUL","35230237095465000183550010000525941855498927","NFE_ACCESS_CODE",
"3PCustomerSales","279309899466201","SUCCESSFUL","35230307658434000122550030000406681991185575","NFE_ACCESS_CODE",
"3PCustomerSales","278965816272201","SUCCESSFUL","32230214548476000338550010015896271569163725","NFE_ACCESS_CODE",
"3PCustomerSales","278646441047201","SUCCESSFUL","35230231042484000327550070000016581310424840","NFE_ACCESS_CODE",
"3PCustomerSales","278662791992201","SUCCESSFUL","35230222887318000179550010000223261838802243","NFE_ACCESS_CODE",
"3PCustomerSales","279279559455201","SUCCESSFUL","41230213627866000179550030000112001136278668","NFE_ACCESS_CODE",
"3PCustomerSales","279125876471201","SUCCESSFUL","31230233481190000165550030001422441674206339","NFE_ACCESS_CODE",
"3PCustomerSales","279401147636201","SUCCESSFUL","35230328412503000193550010002187561939651558","NFE_ACCESS_CODE",
"3PCustomerSales","279179487574201","SUCCESSFUL","31230232103818000126550010000070101939989359","NFE_ACCESS_CODE",
"3PCustomerSales","279313700497201","SUCCESSFUL","35230327582243000131550010000676561991333593","NFE_ACCESS_CODE",
"3PCustomerSales","279366930154201","SUCCESSFUL","32230313477477000457550030000369591134774778","NFE_ACCESS_CODE",
"3PCustomerSales","278863997919201","SUCCESSFUL","35230237571904000187550010000360301864044612","NFE_ACCESS_CODE",
"3PCustomerSales","279227472979201","SUCCESSFUL","35230232296468000242550010000108631963081717","NFE_ACCESS_CODE",
"3PCustomerSales","278507752003201","SUCCESSFUL","31230228866724000484550010001205941793147758","NFE_ACCESS_CODE",
"3PCustomerSales","278929312571201","SUCCESSFUL","35230222887318000179550010000225581870959963","NFE_ACCESS_CODE",
"3PCustomerSales","279276523136201","SUCCESSFUL","31230231743427000103550010000027601988113410","NFE_ACCESS_CODE",
"3PCustomerSales","279289826127201","SUCCESSFUL","35230218009967000108550010001004801988234538","NFE_ACCESS_CODE",
"3PCustomerSales","279106952917201","SUCCESSFUL","42230235476615000254550010000729861928815107","NFE_ACCESS_CODE",
"3PCustomerSales","279272338345201","SUCCESSFUL","41230213627866000179550030000111951136278666","NFE_ACCESS_CODE",
"3PCustomerSales","279117593573201","SUCCESSFUL","32230213477477000457550030000360431134774775","NFE_ACCESS_CODE",
"3PCustomerSales","279365108204201","SUCCESSFUL","33230333536687000133550010000054391016983405","NFE_ACCESS_CODE",
"3PCustomerSales","279381836565201","SUCCESSFUL","35230342064564000138550010000292001021572653","NFE_ACCESS_CODE",
"3PCustomerSales","278910003710201","SUCCESSFUL","52230239677746000170550020000313101867757685","NFE_ACCESS_CODE",
"3PCustomerSales","279284425849201","SUCCESSFUL","35230336288135000141550020000099801102376640","NFE_ACCESS_CODE",
"3PCustomerSales","279275760946201","SUCCESSFUL","42230242115068000166550010000218711138967112","NFE_ACCESS_CODE",
"3PCustomerSales","279291732018201","SUCCESSFUL","29230237043622000107550010000439661986360076","NFE_ACCESS_CODE",
"3PCustomerSales","279323283850201","SUCCESSFUL","31230323233223000102550030000007701677937276","NFE_ACCESS_CODE",
"3PCustomerSales","279274998444201","SUCCESSFUL","33230219442728000100550020000360821194427280","NFE_ACCESS_CODE",
"3PCustomerSales","278972360225201","SUCCESSFUL","35230239454224000109550020000287621335914256","NFE_ACCESS_CODE",
"3PCustomerSales","279251806912201","SUCCESSFUL","31230230490342000106550040000025531973590340","NFE_ACCESS_CODE",
"3PCustomerSales","279301995063201","SUCCESSFUL","31230332924959000100550010000059511319943572","NFE_ACCESS_CODE",
"3PCustomerSales","278300534356201","CANCELED","35230213434272000141550030005456071266002901","NFE_ACCESS_CODE",
"3PCustomerSales","279234699718201","SUCCESSFUL","32230230048726000165550010005458741979913307","NFE_ACCESS_CODE",
"3PCustomerSales","279231657029201","SUCCESSFUL","35230237601146000283550010000056731191278581","NFE_ACCESS_CODE",
"3PCustomerSales","279376518265201","SUCCESSFUL","35230337095465000183550010000530181018524906","NFE_ACCESS_CODE",
"3PCustomerSales","279273858357201","SUCCESSFUL","35230214871851000114550010005659311303426816","NFE_ACCESS_CODE",
"3PCustomerSales","279287166782201","SUCCESSFUL","53230245281088000103550010000309671987251887","NFE_ACCESS_CODE",
"3PCustomerSales","279387542707201","SUCCESSFUL","35230346735844000181550010000718771027549816","NFE_ACCESS_CODE",
"3PCustomerSales","279088322565201","SUCCESSFUL","32230214548476000338550010015910161879191485","NFE_ACCESS_CODE",
"3PCustomerSales","279318724373201","SUCCESSFUL","33230336087649000139550010000017191991413368","NFE_ACCESS_CODE",
"3PCustomerSales","278141994988201","SUCCESSFUL","29230200066716000191550030000094451429671583","NFE_ACCESS_CODE",
"3PCustomerSales","279087561818201","SUCCESSFUL","32230214548476000338550010015908791833509929","NFE_ACCESS_CODE",
"3PCustomerSales","279256749291201","SUCCESSFUL","35230329082588000151550010001453451016564397","NFE_ACCESS_CODE",
"3PCustomerSales","279292106418201","SUCCESSFUL","35230214871851000114550010005659561484366402","NFE_ACCESS_CODE",
"3PCustomerSales","279103911229201","SUCCESSFUL","35230239454224000109550020000288991340402557","NFE_ACCESS_CODE",
"3PCustomerSales","279141545020201","SUCCESSFUL","32230214548476000338550010015914961201271482","NFE_ACCESS_CODE",
"3PCustomerSales","279374613713201","SUCCESSFUL","35230329173673000125550010000262221016827857","NFE_ACCESS_CODE",
"3PCustomerSales","279014178508201","SUCCESSFUL","31230235506216000370550010005085951622058268","NFE_ACCESS_CODE",
"3PCustomerSales","279125576418201","SUCCESSFUL","35230237670834000114550010000244811935226610","NFE_ACCESS_CODE",
"3PCustomerSales","279215712256201","SUCCESSFUL","32230212402643000221550010004279231221465796","NFE_ACCESS_CODE",
"3PCustomerSales","279216829528201","SUCCESSFUL","35230224242290000148550040000216851000303945","NFE_ACCESS_CODE",
"3PCustomerSales","279255987569201","SUCCESSFUL","35230246504470000193550010000091831972413381","NFE_ACCESS_CODE",
"3PCustomerSales","278987585331201","SUCCESSFUL","42230235476615000254550010000726131879331153","NFE_ACCESS_CODE",
"3PCustomerSales","279300872643201","SUCCESSFUL","33230312446114000149550010000787181005773856","NFE_ACCESS_CODE",
"3PCustomerSales","279275759750201","SUCCESSFUL","31230307258975000163550190000420241217410036","NFE_ACCESS_CODE",
"3PCustomerSales","279256770559201","SUCCESSFUL","35230296420914000261550040000149931964209147","NFE_ACCESS_CODE",
"3PCustomerSales","279256390829201","SUCCESSFUL","35230208792763000124550020000724301978131065","NFE_ACCESS_CODE",
"3PCustomerSales","279235460959201","SUCCESSFUL","35230328948334000100550041139940301009189636","NFE_ACCESS_CODE",
"3PCustomerSales","279212665875201","SUCCESSFUL","35230234642836000101550050000207651224606815","NFE_ACCESS_CODE",
"3PCustomerSales","278496260003201","SUCCESSFUL","32230234730372000195550010001015811001533954","NFE_ACCESS_CODE",
"3PCustomerSales","279281461992201","SUCCESSFUL","35230208355660000105550070000646491983676913","NFE_ACCESS_CODE",
"3PCustomerSales","278159482185201","SUCCESSFUL","31230235263845000154550010000457551000943378","NFE_ACCESS_CODE",
"3PCustomerSales","279376894979201","SUCCESSFUL","31230315171006000280550030000364291000407459","NFE_ACCESS_CODE",
"3PCustomerSales","279375395104201","SUCCESSFUL","42230346096466000133550030000126401460964667","NFE_ACCESS_CODE",
"3PCustomerSales","278188401088201","SUCCESSFUL","35230235087860000199550010000505751670696015","NFE_ACCESS_CODE",
"3PCustomerSales","278663654685201","SUCCESSFUL","35230245200547000179550010000055341885195969","NFE_ACCESS_CODE",
"3PCustomerSales","279283385316201","SUCCESSFUL","31230229040356000130550010000347381985837124","NFE_ACCESS_CODE",
"3PCustomerSales","279329391978201","SUCCESSFUL","41230315067686000105550030000269671996637916","NFE_ACCESS_CODE",
"3PCustomerSales","279300493537201","SUCCESSFUL","35230203167264000122550010001681791989837400","NFE_ACCESS_CODE",
"3PCustomerSales","279255252224201","SUCCESSFUL","35230209099768000139550050000085361088486904","NFE_ACCESS_CODE",
"3PCustomerSales","279302018034201","SUCCESSFUL","35230238259007000103550010000105581990298752","NFE_ACCESS_CODE",
"3PCustomerSales","279257533282201","SUCCESSFUL","31230229537195000195550100001145081113975052","NFE_ACCESS_CODE",
"3PCustomerSales","279296690608201","SUCCESSFUL","35230228412503000193550010002185321938956910","NFE_ACCESS_CODE",
"3PCustomerSales","279333570802201","SUCCESSFUL","26230322539218000313551000000048121225392180","NFE_ACCESS_CODE",
"3PCustomerSales","279278061478201","SUCCESSFUL","31230232924959000100550010000059421319827847","NFE_ACCESS_CODE",
"3PCustomerSales","279271222178201","SUCCESSFUL","43230210888700000118550030000011011108887000","NFE_ACCESS_CODE",
"3PCustomerSales","279310381727201","SUCCESSFUL","33230340338208000130550010000198931993706653","NFE_ACCESS_CODE",
"3PCustomerSales","278999755749201","SUCCESSFUL","35230234591805000179550030000356581879986551","NFE_ACCESS_CODE",
"3PCustomerSales","279117996144201","SUCCESSFUL","35230222887318000179550010000227821929905372","NFE_ACCESS_CODE",
"3PCustomerSales","279339274227201","SUCCESSFUL","31230337099802000100550010000111111000473297","NFE_ACCESS_CODE",
"3PCustomerSales","279070849031201","SUCCESSFUL","32230228211110000111550050000290031912350501","NFE_ACCESS_CODE",
"3PCustomerSales","279051839755201","SUCCESSFUL","35230237073047000195550050000096291900240557","NFE_ACCESS_CODE",
"3PCustomerSales","279301633247201","SUCCESSFUL","43230237028871000123550010000116621990186410","NFE_ACCESS_CODE",
"3PCustomerSales","279199365120201","SUCCESSFUL","42230238079096000106550010000109561940066912","NFE_ACCESS_CODE",
"3PCustomerSales","278932461392201","SUCCESSFUL","35230227275278000128550090000014031887963830","NFE_ACCESS_CODE",
"3PCustomerSales","279296691206201","SUCCESSFUL","35230207002010000296550010000325221989258841","NFE_ACCESS_CODE",
"3PCustomerSales","279270459364201","SUCCESSFUL","33230302724140000138550020000024491027241408","NFE_ACCESS_CODE",
"3PCustomerSales","279224836735201","SUCCESSFUL","35230231570132000182550010000006491344342239","NFE_ACCESS_CODE",
"3PCustomerSales","279041199645201","SUCCESSFUL","35230246494251000170550010000214621896728690","NFE_ACCESS_CODE",
"3PCustomerSales","279363225843201","SUCCESSFUL","32230332392393000201550030000115561007424603","NFE_ACCESS_CODE",
"3PCustomerSales","279252209262201","SUCCESSFUL","33230230084533000160550010004550701974705731","NFE_ACCESS_CODE",
"3PCustomerSales","279293652222201","SUCCESSFUL","35230314254942000100550010001404301003593200","NFE_ACCESS_CODE",
"3PCustomerSales","279296695483201","SUCCESSFUL","35230308792763000124550020000725661016401536","NFE_ACCESS_CODE",
"3PCustomerSales","278940825514201","SUCCESSFUL","35230218744639000147550000004803451144256470","NFE_ACCESS_CODE",
"3PCustomerSales","279257533880201","SUCCESSFUL","29230213084782000136550010000276261975921175","NFE_ACCESS_CODE",
"3PCustomerSales","279028268480201","SUCCESSFUL","42230242538218000144550010000130291884116478","NFE_ACCESS_CODE",
"3PCustomerSales","279256013556201","SUCCESSFUL","35230222741153000122550030000006201775615654","NFE_ACCESS_CODE",
"3PCustomerSales","279343457250201","SUCCESSFUL","35230337205399000157550010000254421000388047","NFE_ACCESS_CODE",
"3PCustomerSales","278276222588201","SUCCESSFUL","35230209231489000187550010000430211720031980","NFE_ACCESS_CODE",
"3PCustomerSales","278352264476201","SUCCESSFUL","35230222887318000179550010000219401745023772","NFE_ACCESS_CODE",
"3PCustomerSales","279344982852201","SUCCESSFUL","35230339454224000109550020000292371348354880","NFE_ACCESS_CODE",
"3PCustomerSales","279251452259201","SUCCESSFUL","35230246622903000105550010000056131972413454","NFE_ACCESS_CODE",
"3PCustomerSales","279265895922201","SUCCESSFUL","35230228412503000193550010002183861938552037","NFE_ACCESS_CODE",
"3PCustomerSales","279313042528201","SUCCESSFUL","31230339283765000111550010000322701991517290","NFE_ACCESS_CODE",
"3PCustomerSales","279237001069201","SUCCESSFUL","35230231629143000190550040000208911376261612","NFE_ACCESS_CODE",
"3PCustomerSales","279276922782201","SUCCESSFUL","53230245281088000103550010000309391986584322","NFE_ACCESS_CODE",
"3PCustomerSales","279293283009201","SUCCESSFUL","31230241653234000115550010000143361987236284","NFE_ACCESS_CODE",
"3PCustomerSales","278982658565201","SUCCESSFUL","42230241603583000122550030000125041416035836","NFE_ACCESS_CODE",
